Rank,Country/Territory,Name,Date,Points Accumulated
72,FIN,Kalle Koljonen,2023-03-21,320
72,SVK,Milan Dratva,2023-03-21,320
72,GER,Max Weisskirchen,2023-03-21,320
72,ENG,Raymond Webster,2023-03-21,320
72,USA,Enrico Asuncion,2023-03-21,320
72,SWE,Felix Burestedt,2023-03-21,320
72,SUI,Tobias Kuenzi,2023-03-21,320
72,SGP,Jia Wei Joel Koh,2023-03-21,320
72,IND,Sathish Kumar Karunakaran,2023-03-21,320
1,INA,Jonatan Christie,2023-02-07,"21,700"
2,DEN,Viktor Axelsen,2023-02-07,"21,350"
3,THA,Kunlavut Vitidsarn,2023-02-07,"19,400"
4,CHN,Shi Yu Qi,2023-02-07,"18,640"
5,HKG,Ng Ka Long Angus,2023-02-07,"18,030"
6,INA,Anthony Sinisuka Ginting,2023-02-07,"17,900"
7,JPN,Kenta Nishimoto,2023-02-07,"16,710"
8,SGP,Loh Kean Yew,2023-02-07,"16,250"
9,CHN,Li Shi Feng,2023-02-07,"16,170"
10,DEN,Anders Antonsen,2023-02-07,"15,470"
11,INA,Chico Aura Dwi Wardoyo,2023-02-07,"15,260"
12,JPN,Kodai Naraoka,2023-02-07,"15,080"
13,MAS,Ng Tze Yong,2023-02-07,"14,910"
14,JPN,Kanta Tsuneyama,2023-02-07,"13,440"
15,TPE,Chou Tien Chen,2023-02-07,"13,070"
16,CAN,Brian Yang,2023-02-07,"12,370"
17,IND,Lakshya Sen,2023-02-07,"12,360"
18,HKG,Lee Cheuk Yiu,2023-02-07,"11,730"
19,IND,Prannoy H. S.,2023-02-07,"11,480"
20,MAS,Lee Zii Jia,2023-02-07,"10,920"
21,THA,Kantaphon Wangcharoen,2023-02-07,"10,790"
22,CHN,Lu Guang Zu,2023-02-07,"10,700"
23,CHN,Weng Hong Yang,2023-02-07,"9,550"
24,DEN,Hans-Kristian Solberg Vittinghus,2023-02-07,"9,540"
24,TPE,Wang Tzu Wei,2023-02-07,"9,540"
26,INA,Shesar Hiren Rhustavito,2023-02-07,"9,260"
26,FRA,Toma Junior Popov,2023-02-07,"9,260"
28,TPE,Lin Chun-Yi,2023-02-07,"9,220"
29,CHN,Zhao Jun Peng,2023-02-07,"9,120"
30,DEN,Rasmus Gemke,2023-02-07,"9,050"
31,IND,Kidambi Srikanth,2023-02-07,"7,880"
31,IRL,Nhat Nguyen,2023-02-07,"7,880"
33,MAS,Liew Daren,2023-02-07,"7,460"
34,INA,Christian Adinata,2023-02-07,"4,970"
34,MAS,Cheam June Wei,2023-02-07,"4,970"
36,JPN,Kento Momota,2023-02-07,"4,880"
37,IND,Sai Praneeth B.,2023-02-07,"4,730"
38,THA,Sitthikom Thammasin,2023-02-07,"3,890"
38,IND,Priyanshu Rajawat,2023-02-07,"3,890"
40,JPN,Koki Watanabe,2023-02-07,"3,180"
40,IND,Kiran George,2023-02-07,"3,180"
42,KOR,Jeon Hyeok Jin,2023-02-07,"2,750"
42,KOR,Heo Kwang Hee,2023-02-07,"2,750"
42,HKG,Chan Yin Chak,2023-02-07,"2,750"
45,NED,Mark Caljouw,2023-02-07,"2,550"
45,DEN,Victor Svendsen,2023-02-07,"2,550"
47,INA,Tommy Sugiarto,2023-02-07,"2,100"
47,BRA,Ygor Coelho,2023-02-07,"2,100"
47,IND,Mithun Manjunath,2023-02-07,"2,100"
50,JPN,Riku Hatano,2023-02-07,"1,670"
50,DEN,Mads Christophersen,2023-02-07,"1,670"
50,IND,Sameer Verma,2023-02-07,"1,670"
50,MAS,Soong Joo Ven,2023-02-07,"1,670"
50,ISR,Misha Zilberman,2023-02-07,"1,670"
50,TPE,Chia Hao Lee,2023-02-07,"1,670"
56,IND,Kartikey Gulshan Kumar,2023-02-07,"1,200"
57,MAS,Yeoh Seng Zoe,2023-02-07,"1,090"
58,TPE,Chi Yu Jen,2023-02-07,660
58,TPE,Lu Chia Hung,2023-02-07,660
58,TPE,Su Li Yang,2023-02-07,660
61,FRA,Christo Popov,2023-02-07,430
61,INA,Ikhsan Leonardo Imanuel Rumbay,2023-02-07,430
63,MAS,Leong Jun Hao,2023-02-07,320
63,USA,Enrico Asuncion,2023-02-07,320
63,SWE,Felix Burestedt,2023-02-07,320
63,BEL,Julien Carraggi,2023-02-07,320
63,SGP,Jia Wei Joel Koh,2023-02-07,320
63,DEN,Magnus Johannesen,2023-02-07,320
63,IND,Sathish Kumar Karunakaran,2023-02-07,320
1,DEN,Viktor Axelsen,2023-01-24,"21,350"
2,THA,Kunlavut Vitidsarn,2023-01-24,"19,400"
3,INA,Anthony Sinisuka Ginting,2023-01-24,"14,300"
4,JPN,Kodai Naraoka,2023-01-24,"12,860"
5,SGP,Loh Kean Yew,2023-01-24,"12,650"
6,INA,Jonatan Christie,2023-01-24,"12,500"
7,TPE,Chou Tien Chen,2023-01-24,"10,850"
8,JPN,Kenta Nishimoto,2023-01-24,"9,260"
8,IND,Prannoy H. S.,2023-01-24,"9,260"
10,THA,Kantaphon Wangcharoen,2023-01-24,"9,120"
10,DEN,Anders Antonsen,2023-01-24,"9,120"
10,CHN,Zhao Jun Peng,2023-01-24,"9,120"
13,DEN,Rasmus Gemke,2023-01-24,"9,050"
13,CHN,Li Shi Feng,2023-01-24,"9,050"
15,JPN,Kanta Tsuneyama,2023-01-24,"8,400"
16,MAS,Ng Tze Yong,2023-01-24,"7,460"
16,INA,Chico Aura Dwi Wardoyo,2023-01-24,"7,460"
16,MAS,Liew Daren,2023-01-24,"7,460"
19,DEN,Hans-Kristian Solberg Vittinghus,2023-01-24,"7,320"
19,MAS,Lee Zii Jia,2023-01-24,"7,320"
19,TPE,Wang Tzu Wei,2023-01-24,"7,320"
19,CHN,Shi Yu Qi,2023-01-24,"7,320"
19,IND,Lakshya Sen,2023-01-24,"7,320"
24,INA,Shesar Hiren Rhustavito,2023-01-24,"5,660"
24,HKG,Lee Cheuk Yiu,2023-01-24,"5,660"
24,HKG,Ng Ka Long Angus,2023-01-24,"5,660"
24,IND,Kidambi Srikanth,2023-01-24,"5,660"
24,IRL,Nhat Nguyen,2023-01-24,"5,660"
24,FRA,Toma Junior Popov,2023-01-24,"5,660"
24,CHN,Lu Guang Zu,2023-01-24,"5,660"
24,CHN,Weng Hong Yang,2023-01-24,"5,660"
24,CAN,Brian Yang,2023-01-24,"5,660"
33,JPN,Kento Momota,2023-01-24,"2,660"
1,DEN,Viktor Axelsen,2022-11-22,"72,500"
2,TPE,Chou Tien Chen,2022-11-22,"67,190"
3,IND,Prannoy H. S.,2022-11-22,"66,730"
4,INA,Jonatan Christie,2022-11-22,"64,960"
5,JPN,Kodai Naraoka,2022-11-22,"63,020"
6,CHN,Lu Guang Zu,2022-11-22,"62,260"
7,INA,Anthony Sinisuka Ginting,2022-11-22,"62,100"
8,SGP,Loh Kean Yew,2022-11-22,"60,340"
9,MAS,Lee Zii Jia,2022-11-22,"57,680"
10,IND,Kidambi Srikanth,2022-11-22,"50,250"
11,IND,Lakshya Sen,2022-11-22,"50,030"
12,CHN,Zhao Jun Peng,2022-11-22,"48,310"
13,THA,Kunlavut Vitidsarn,2022-11-22,"46,640"
14,HKG,Lee Cheuk Yiu,2022-11-22,"45,190"
15,IRL,Nhat Nguyen,2022-11-22,"44,490"
16,HKG,Ng Ka Long Angus,2022-11-22,"43,040"
17,CAN,Brian Yang,2022-11-22,"39,400"
18,CHN,Li Shi Feng,2022-11-22,"39,100"
19,INA,Shesar Hiren Rhustavito,2022-11-22,"39,090"
20,THA,Sitthikom Thammasin,2022-11-22,"38,990"
21,FRA,Toma Junior Popov,2022-11-22,"38,600"
22,JPN,Kenta Nishimoto,2022-11-22,"37,680"
23,MAS,Ng Tze Yong,2022-11-22,"37,330"
24,INA,Chico Aura Dwi Wardoyo,2022-11-22,"37,250"
25,THA,Kantaphon Wangcharoen,2022-11-22,"35,950"
26,MAS,Liew Daren,2022-11-22,"34,270"
27,TPE,Wang Tzu Wei,2022-11-22,"33,930"
28,DEN,Rasmus Gemke,2022-11-22,"33,070"
29,NED,Mark Caljouw,2022-11-22,"32,240"
30,IND,Sameer Verma,2022-11-22,"32,230"
31,KOR,Heo Kwang Hee,2022-11-22,"31,630"
32,CHN,Shi Yu Qi,2022-11-22,"30,030"
33,JPN,Kento Momota,2022-11-22,"29,100"
34,JPN,Kanta Tsuneyama,2022-11-22,"27,150"
35,MAS,Cheam June Wei,2022-11-22,"27,060"
36,FRA,Brice Leverdez,2022-11-22,"27,000"
37,MAS,Soong Joo Ven,2022-11-22,"26,930"
38,CHN,Weng Hong Yang,2022-11-22,"26,900"
39,DEN,Hans-Kristian Solberg Vittinghus,2022-11-22,"26,220"
40,FRA,Arnaud Merkle,2022-11-22,"24,160"
41,FRA,Lucas Claerbout,2022-11-22,"23,820"
42,IND,Mithun Manjunath,2022-11-22,"23,070"
43,IND,Parupalli Kashyap,2022-11-22,"22,510"
44,JPN,Koki Watanabe,2022-11-22,"22,020"
45,INA,Tommy Sugiarto,2022-11-22,"21,700"
46,IND,Sai Praneeth B.,2022-11-22,"18,770"
47,DEN,Anders Antonsen,2022-11-22,"18,570"
48,ISR,Misha Zilberman,2022-11-22,"16,860"
49,IND,Kiran George,2022-11-22,"16,070"
50,DEN,Victor Svendsen,2022-11-22,"15,610"
51,IND,Priyanshu Rajawat,2022-11-22,"15,080"
52,SGP,Jia Heng Jason Teh,2022-11-22,"14,210"
53,FIN,Kalle Koljonen,2022-11-22,"13,420"
54,IND,Subhankar Dey,2022-11-22,"13,100"
55,KOR,Son Wan Ho,2022-11-22,"12,740"
56,TPE,Chia Hao Lee,2022-11-22,"12,660"
57,AZE,Ade Resky Dwicahyo,2022-11-22,"12,540"
58,FRA,Thomas Rouxel,2022-11-22,"12,070"
59,FRA,Christo Popov,2022-11-22,"11,880"
60,MAS,Leong Jun Hao,2022-11-22,"11,490"
61,CHN,Sun Fei Xiang,2022-11-22,"11,270"
62,DEN,Kim Bruun,2022-11-22,"10,600"
63,IND,Chirag Sen,2022-11-22,"10,470"
64,INA,Christian Adinata,2022-11-22,"9,950"
65,BRA,Ygor Coelho,2022-11-22,"9,460"
66,KOR,Jeon Hyeok Jin,2022-11-22,"9,430"
67,GER,Max Weisskirchen,2022-11-22,"9,140"
68,IND,Sourabh Verma,2022-11-22,"9,110"
69,RUS,Sergey Sirant,2022-11-22,"8,890"
70,TPE,Lin Chun-Yi,2022-11-22,"8,500"
71,THA,Khosit Phetpradab,2022-11-22,"8,290"
72,INA,Ikhsan Leonardo Imanuel Rumbay,2022-11-22,"8,100"
73,GER,Kai Schaefer,2022-11-22,"7,640"
74,KOR,Kim Donghun,2022-11-22,"7,640"
75,ESP,Pablo Abian,2022-11-22,"7,290"
76,IND,Kartikey Gulshan Kumar,2022-11-22,"7,200"
77,IND,Kaushal Dharmamer,2022-11-22,"7,110"
78,IND,Meiraba Luwang Maisnam,2022-11-22,"6,840"
79,IND,Rahul Yadav Chittaboina,2022-11-22,"6,730"
80,CZE,Jan Louda,2022-11-22,"6,560"
81,IND,Ansal Yadav,2022-11-22,"6,540"
82,BEL,Julien Carraggi,2022-11-22,"5,960"
83,SWE,Felix Burestedt,2022-11-22,"5,780"
84,FRA,Alex Lanier,2022-11-22,"5,600"
85,THA,Adulrach Namkul,2022-11-22,"5,500"
86,ALG,Youcef Sabri Medel,2022-11-22,"5,290"
87,TPE,Chi Yu Jen,2022-11-22,"5,210"
88,CAN,Xiaodong Sheng,2022-11-22,"4,910"
89,GUA,Kevin Cordon,2022-11-22,"4,880"
90,DEN,Mads Christophersen,2022-11-22,"4,830"
91,IND,Siddharth Pratap Singh,2022-11-22,"4,800"
92,MAS,Sholeh Aidil,2022-11-22,"4,770"
93,KOR,Lee Dong Keun,2022-11-22,"4,770"
94,IND,S.Sankar Muthusamy Subramanian,2022-11-22,"4,710"
95,KOR,Cho Geonyeop,2022-11-22,"4,700"
96,JPN,Takuma Obayashi,2022-11-22,"4,680"
97,IND,Siril Verma,2022-11-22,"4,400"
98,HKG,Chan Yin Chak,2022-11-22,"4,320"
98,MAS,Ong Ken Yon,2022-11-22,"4,320"
100,IND,Kiran Kumar Mekala,2022-11-22,"4,220"
1,CHN,Li Shi Feng,2023-03-28,"35,790"
2,CHN,Shi Yu Qi,2023-03-28,"32,180"
3,DEN,Viktor Axelsen,2023-03-28,"31,050"
4,HKG,Ng Ka Long Angus,2023-03-28,"28,030"
5,MAS,Lee Zii Jia,2023-03-28,"26,970"
6,THA,Kunlavut Vitidsarn,2023-03-28,"25,870"
7,JPN,Kenta Nishimoto,2023-03-28,"25,360"
7,MAS,Ng Tze Yong,2023-03-28,"25,360"
9,INA,Jonatan Christie,2023-03-28,"24,700"
10,INA,Anthony Sinisuka Ginting,2023-03-28,"24,500"
11,DEN,Anders Antonsen,2023-03-28,"23,870"
12,HKG,Lee Cheuk Yiu,2023-03-28,"23,480"
13,JPN,Kodai Naraoka,2023-03-28,"23,350"
14,TPE,Chou Tien Chen,2023-03-28,"22,020"
15,SGP,Loh Kean Yew,2023-03-28,"22,000"
16,INA,Chico Aura Dwi Wardoyo,2023-03-28,"21,730"
17,IND,Lakshya Sen,2023-03-28,"20,500"
18,CAN,Brian Yang,2023-03-28,"19,790"
19,JPN,Kanta Tsuneyama,2023-03-28,"19,190"
20,IND,Prannoy H. S.,2023-03-28,"19,030"
21,CHN,Zhao Jun Peng,2023-03-28,"18,340"
22,CHN,Weng Hong Yang,2023-03-28,"17,820"
23,CHN,Lu Guang Zu,2023-03-28,"17,550"
24,FRA,Toma Junior Popov,2023-03-28,"16,680"
25,TPE,Lin Chun-Yi,2023-03-28,"15,820"
26,IND,Kidambi Srikanth,2023-03-28,"15,430"
27,TPE,Wang Tzu Wei,2023-03-28,"14,210"
28,DEN,Hans-Kristian Solberg Vittinghus,2023-03-28,"13,960"
29,INA,Shesar Hiren Rhustavito,2023-03-28,"13,930"
30,MAS,Liew Daren,2023-03-28,"13,800"
31,THA,Kantaphon Wangcharoen,2023-03-28,"13,790"
32,JPN,Kento Momota,2023-03-28,"12,780"
33,DEN,Rasmus Gemke,2023-03-28,"12,050"
34,IRL,Nhat Nguyen,2023-03-28,"10,630"
35,JPN,Koki Watanabe,2023-03-28,"10,180"
36,MAS,Cheam June Wei,2023-03-28,"9,390"
37,TPE,Chia Hao Lee,2023-03-28,"9,370"
38,THA,Sitthikom Thammasin,2023-03-28,"8,560"
39,FRA,Christo Popov,2023-03-28,"7,030"
40,IND,Mithun Manjunath,2023-03-28,"6,520"
41,CHN,Sun Fei Xiang,2023-03-28,"5,500"
42,INA,Christian Adinata,2023-03-28,"4,970"
43,HKG,Chan Yin Chak,2023-03-28,"4,860"
44,IND,Kiran George,2023-03-28,"4,850"
45,IND,Sai Praneeth B.,2023-03-28,"4,730"
46,CHN,Sun Chao,2023-03-28,"4,680"
47,NED,Mark Caljouw,2023-03-28,"4,220"
47,DEN,Victor Svendsen,2023-03-28,"4,220"
49,IND,Priyanshu Rajawat,2023-03-28,"4,210"
50,DEN,Mads Christophersen,2023-03-28,"4,000"
51,TPE,Liao Jhuo-Fu,2023-03-28,"3,850"
51,MAS,Hoh Justin,2023-03-28,"3,850"
53,TPE,Su Li Yang,2023-03-28,"3,690"
54,TPE,Chi Yu Jen,2023-03-28,"3,410"
55,ISR,Misha Zilberman,2023-03-28,"3,340"
55,MAS,Soong Joo Ven,2023-03-28,"3,340"
57,ESP,Luís Enrique Peñalver,2023-03-28,"3,070"
58,CHN,Liu Hai Chao,2023-03-28,"3,030"
58,CHN,Gao Zheng Ze,2023-03-28,"3,030"
58,CHN,Liu Liang,2023-03-28,"3,030"
61,IND,Meiraba Luwang Maisnam,2023-03-28,"2,770"
62,KOR,Jeon Hyeok Jin,2023-03-28,"2,750"
62,KOR,Heo Kwang Hee,2023-03-28,"2,750"
64,AZE,Ade Resky Dwicahyo,2023-03-28,"2,180"
65,MAS,Sholeh Aidil,2023-03-28,"2,110"
65,CHN,Liu Ze Qing,2023-03-28,"2,110"
65,HKG,Jason Gunawan,2023-03-28,"2,110"
65,CHN,Zhu Xuan Chen,2023-03-28,"2,110"
65,JPN,Takuma Kawamoto,2023-03-28,"2,110"
65,CHN,Dong Tian Yao,2023-03-28,"2,110"
71,INA,Tommy Sugiarto,2023-03-28,"2,100"
71,BRA,Ygor Coelho,2023-03-28,"2,100"
73,DEN,Magnus Johannesen,2023-03-28,"1,990"
74,IND,Sameer Verma,2023-03-28,"1,670"
74,NED,Joran Kweekel,2023-03-28,"1,670"
74,CZE,Jan Louda,2023-03-28,"1,670"
74,FRA,Alex Lanier,2023-03-28,"1,670"
74,JPN,Riku Hatano,2023-03-28,"1,670"
79,IND,Chirag Sen,2023-03-28,"1,290"
79,THA,Korakrit Laotrakul,2023-03-28,"1,290"
79,JPN,Yu Igarashi,2023-03-28,"1,290"
79,MAS,Lee Shun Yang,2023-03-28,"1,290"
79,MAS,Ong Ken Yon,2023-03-28,"1,290"
79,NZL,Ricky Cheng,2023-03-28,"1,290"
79,AZE,Dicky Dwi Pangestu,2023-03-28,"1,290"
86,IND,Kartikey Gulshan Kumar,2023-03-28,"1,200"
87,TPE,Lu Chia Hung,2023-03-28,"1,170"
88,MAS,Yeoh Seng Zoe,2023-03-28,"1,090"
89,BEL,Julien Carraggi,2023-03-28,980
90,MAS,Leong Jun Hao,2023-03-28,830
90,USA,Enrico Asuncion,2023-03-28,830
90,IND,Sathish Kumar Karunakaran,2023-03-28,830
93,GER,Kai Schaefer,2023-03-28,660
93,GER,Samuel Hsiao,2023-03-28,660
93,ALG,Adel Hamek,2023-03-28,660
93,IND,S.Sankar Muthusamy Subramanian,2023-03-28,660
93,SUI,Patrick Zbinden,2023-03-28,660
98,CAN,Xiaodong Sheng,2023-03-28,510
98,MYA,Phone Pyae Naing,2023-03-28,510
98,CHN,Lei Lan Xi,2023-03-28,510
1,DEN,Viktor Axelsen,2022-11-01,"72,500"
2,IND,Prannoy H. S.,2022-11-01,"66,730"
3,TPE,Chou Tien Chen,2022-11-01,"61,240"
4,INA,Jonatan Christie,2022-11-01,"61,110"
5,JPN,Kodai Naraoka,2022-11-01,"55,370"
6,INA,Anthony Sinisuka Ginting,2022-11-01,"55,100"
7,MAS,Lee Zii Jia,2022-11-01,"54,930"
8,CHN,Lu Guang Zu,2022-11-01,"54,640"
9,SGP,Loh Kean Yew,2022-11-01,"52,640"
10,IND,Lakshya Sen,2022-11-01,"48,360"
11,CHN,Zhao Jun Peng,2022-11-01,"46,640"
12,IND,Kidambi Srikanth,2022-11-01,"45,350"
13,IRL,Nhat Nguyen,2022-11-01,"42,820"
14,THA,Kunlavut Vitidsarn,2022-11-01,"42,790"
15,HKG,Lee Cheuk Yiu,2022-11-01,"42,440"
16,HKG,Ng Ka Long Angus,2022-11-01,"40,290"
17,CAN,Brian Yang,2022-11-01,"37,730"
18,THA,Sitthikom Thammasin,2022-11-01,"35,650"
19,JPN,Kenta Nishimoto,2022-11-01,"34,930"
20,INA,Shesar Hiren Rhustavito,2022-11-01,"34,670"
21,THA,Kantaphon Wangcharoen,2022-11-01,"34,280"
22,TPE,Wang Tzu Wei,2022-11-01,"33,930"
23,FRA,Toma Junior Popov,2022-11-01,"33,700"
24,DEN,Rasmus Gemke,2022-11-01,"33,070"
25,INA,Chico Aura Dwi Wardoyo,2022-11-01,"32,830"
26,CHN,Li Shi Feng,2022-11-01,"32,500"
27,MAS,Liew Daren,2022-11-01,"31,520"
28,MAS,Ng Tze Yong,2022-11-01,"30,760"
29,NED,Mark Caljouw,2022-11-01,"30,570"
30,IND,Sameer Verma,2022-11-01,"30,560"
31,JPN,Kento Momota,2022-11-01,"29,100"
32,KOR,Heo Kwang Hee,2022-11-01,"28,880"
33,MAS,Cheam June Wei,2022-11-01,"25,390"
34,FRA,Brice Leverdez,2022-11-01,"25,330"
35,DEN,Hans-Kristian Solberg Vittinghus,2022-11-01,"24,550"
36,MAS,Soong Joo Ven,2022-11-01,"24,180"
37,CHN,Weng Hong Yang,2022-11-01,"24,150"
38,FRA,Lucas Claerbout,2022-11-01,"23,820"
39,IND,Mithun Manjunath,2022-11-01,"23,070"
40,JPN,Kanta Tsuneyama,2022-11-01,"22,730"
41,IND,Parupalli Kashyap,2022-11-01,"22,510"
42,FRA,Arnaud Merkle,2022-11-01,"21,410"
43,CHN,Shi Yu Qi,2022-11-01,"21,360"
44,INA,Tommy Sugiarto,2022-11-01,"20,030"
45,IND,Sai Praneeth B.,2022-11-01,"18,770"
46,DEN,Anders Antonsen,2022-11-01,"18,570"
47,JPN,Koki Watanabe,2022-11-01,"18,170"
48,ISR,Misha Zilberman,2022-11-01,"16,860"
49,IND,Kiran George,2022-11-01,"16,070"
50,DEN,Victor Svendsen,2022-11-01,"15,610"
51,IND,Priyanshu Rajawat,2022-11-01,"15,080"
52,SGP,Jia Heng Jason Teh,2022-11-01,"14,210"
53,FIN,Kalle Koljonen,2022-11-01,"13,420"
54,IND,Subhankar Dey,2022-11-01,"13,100"
55,KOR,Son Wan Ho,2022-11-01,"12,740"
56,TPE,Chia Hao Lee,2022-11-01,"12,660"
57,AZE,Ade Resky Dwicahyo,2022-11-01,"12,540"
58,FRA,Thomas Rouxel,2022-11-01,"12,070"
59,MAS,Leong Jun Hao,2022-11-01,"11,490"
60,CHN,Sun Fei Xiang,2022-11-01,"11,270"
61,DEN,Kim Bruun,2022-11-01,"10,600"
62,IND,Chirag Sen,2022-11-01,"10,470"
63,FRA,Christo Popov,2022-11-01,"10,210"
64,BRA,Ygor Coelho,2022-11-01,"9,460"
65,KOR,Jeon Hyeok Jin,2022-11-01,"9,430"
66,GER,Max Weisskirchen,2022-11-01,"9,140"
67,IND,Sourabh Verma,2022-11-01,"9,110"
68,RUS,Sergey Sirant,2022-11-01,"8,890"
69,TPE,Lin Chun-Yi,2022-11-01,"8,500"
70,THA,Khosit Phetpradab,2022-11-01,"8,290"
71,GER,Kai Schaefer,2022-11-01,"7,640"
72,KOR,Kim Donghun,2022-11-01,"7,640"
73,ESP,Pablo Abian,2022-11-01,"7,290"
74,IND,Kartikey Gulshan Kumar,2022-11-01,"7,200"
75,INA,Christian Adinata,2022-11-01,"7,200"
76,IND,Kaushal Dharmamer,2022-11-01,"7,110"
77,IND,Meiraba Luwang Maisnam,2022-11-01,"6,840"
78,IND,Rahul Yadav Chittaboina,2022-11-01,"6,730"
79,CZE,Jan Louda,2022-11-01,"6,560"
80,IND,Ansal Yadav,2022-11-01,"6,540"
81,BEL,Julien Carraggi,2022-11-01,"5,960"
82,SWE,Felix Burestedt,2022-11-01,"5,780"
83,FRA,Alex Lanier,2022-11-01,"5,600"
84,THA,Adulrach Namkul,2022-11-01,"5,500"
85,ALG,Youcef Sabri Medel,2022-11-01,"5,290"
86,TPE,Chi Yu Jen,2022-11-01,"5,210"
87,CAN,Xiaodong Sheng,2022-11-01,"4,910"
88,GUA,Kevin Cordon,2022-11-01,"4,880"
89,DEN,Mads Christophersen,2022-11-01,"4,830"
90,IND,Siddharth Pratap Singh,2022-11-01,"4,800"
91,MAS,Sholeh Aidil,2022-11-01,"4,770"
92,KOR,Lee Dong Keun,2022-11-01,"4,770"
93,IND,S.Sankar Muthusamy Subramanian,2022-11-01,"4,710"
94,KOR,Cho Geonyeop,2022-11-01,"4,700"
95,JPN,Takuma Obayashi,2022-11-01,"4,680"
96,IND,Siril Verma,2022-11-01,"4,400"
97,HKG,Chan Yin Chak,2022-11-01,"4,320"
97,MAS,Ong Ken Yon,2022-11-01,"4,320"
99,INA,Ikhsan Leonardo Imanuel Rumbay,2022-11-01,"4,250"
100,IND,Kiran Kumar Mekala,2022-11-01,"4,220"
1,DEN,Viktor Axelsen,2022-11-08,"72,500"
2,TPE,Chou Tien Chen,2022-11-08,"67,190"
3,IND,Prannoy H. S.,2022-11-08,"66,730"
4,INA,Jonatan Christie,2022-11-08,"64,960"
5,INA,Anthony Sinisuka Ginting,2022-11-08,"62,100"
6,JPN,Kodai Naraoka,2022-11-08,"58,120"
7,SGP,Loh Kean Yew,2022-11-08,"56,490"
8,CHN,Lu Guang Zu,2022-11-08,"56,310"
9,MAS,Lee Zii Jia,2022-11-08,"54,930"
10,IND,Kidambi Srikanth,2022-11-08,"50,250"
11,IND,Lakshya Sen,2022-11-08,"50,030"
12,CHN,Zhao Jun Peng,2022-11-08,"48,310"
13,THA,Kunlavut Vitidsarn,2022-11-08,"46,640"
14,HKG,Lee Cheuk Yiu,2022-11-08,"45,190"
15,IRL,Nhat Nguyen,2022-11-08,"44,490"
16,HKG,Ng Ka Long Angus,2022-11-08,"43,040"
17,CAN,Brian Yang,2022-11-08,"39,400"
18,FRA,Toma Junior Popov,2022-11-08,"38,600"
19,INA,Shesar Hiren Rhustavito,2022-11-08,"37,420"
20,THA,Sitthikom Thammasin,2022-11-08,"37,320"
21,CHN,Li Shi Feng,2022-11-08,"36,350"
22,THA,Kantaphon Wangcharoen,2022-11-08,"35,950"
23,INA,Chico Aura Dwi Wardoyo,2022-11-08,"35,580"
24,JPN,Kenta Nishimoto,2022-11-08,"34,930"
25,MAS,Liew Daren,2022-11-08,"34,270"
26,TPE,Wang Tzu Wei,2022-11-08,"33,930"
27,DEN,Rasmus Gemke,2022-11-08,"33,070"
28,MAS,Ng Tze Yong,2022-11-08,"32,430"
29,NED,Mark Caljouw,2022-11-08,"32,240"
30,IND,Sameer Verma,2022-11-08,"32,230"
31,JPN,Kento Momota,2022-11-08,"29,100"
32,KOR,Heo Kwang Hee,2022-11-08,"28,880"
33,FRA,Brice Leverdez,2022-11-08,"27,000"
34,DEN,Hans-Kristian Solberg Vittinghus,2022-11-08,"26,220"
35,JPN,Kanta Tsuneyama,2022-11-08,"25,480"
36,MAS,Cheam June Wei,2022-11-08,"25,390"
37,MAS,Soong Joo Ven,2022-11-08,"24,180"
38,FRA,Arnaud Merkle,2022-11-08,"24,160"
39,CHN,Weng Hong Yang,2022-11-08,"24,150"
40,FRA,Lucas Claerbout,2022-11-08,"23,820"
41,IND,Mithun Manjunath,2022-11-08,"23,070"
42,CHN,Shi Yu Qi,2022-11-08,"23,030"
43,IND,Parupalli Kashyap,2022-11-08,"22,510"
44,INA,Tommy Sugiarto,2022-11-08,"20,030"
45,IND,Sai Praneeth B.,2022-11-08,"18,770"
46,DEN,Anders Antonsen,2022-11-08,"18,570"
47,JPN,Koki Watanabe,2022-11-08,"18,170"
48,ISR,Misha Zilberman,2022-11-08,"16,860"
49,IND,Kiran George,2022-11-08,"16,070"
50,DEN,Victor Svendsen,2022-11-08,"15,610"
51,IND,Priyanshu Rajawat,2022-11-08,"15,080"
52,SGP,Jia Heng Jason Teh,2022-11-08,"14,210"
53,FIN,Kalle Koljonen,2022-11-08,"13,420"
54,IND,Subhankar Dey,2022-11-08,"13,100"
55,KOR,Son Wan Ho,2022-11-08,"12,740"
56,TPE,Chia Hao Lee,2022-11-08,"12,660"
57,AZE,Ade Resky Dwicahyo,2022-11-08,"12,540"
58,FRA,Thomas Rouxel,2022-11-08,"12,070"
59,FRA,Christo Popov,2022-11-08,"11,880"
60,MAS,Leong Jun Hao,2022-11-08,"11,490"
61,CHN,Sun Fei Xiang,2022-11-08,"11,270"
62,DEN,Kim Bruun,2022-11-08,"10,600"
63,IND,Chirag Sen,2022-11-08,"10,470"
64,BRA,Ygor Coelho,2022-11-08,"9,460"
65,KOR,Jeon Hyeok Jin,2022-11-08,"9,430"
66,GER,Max Weisskirchen,2022-11-08,"9,140"
67,IND,Sourabh Verma,2022-11-08,"9,110"
68,RUS,Sergey Sirant,2022-11-08,"8,890"
69,TPE,Lin Chun-Yi,2022-11-08,"8,500"
70,THA,Khosit Phetpradab,2022-11-08,"8,290"
71,GER,Kai Schaefer,2022-11-08,"7,640"
